Date,Summary,Rating,Title,Pros,Cons,Helpful,URL,Company
" Sep 11, 2018","""Great place to excel and develop yourself""",5,Current Employee - Software Engineer I in Sofia (Bulgaria),#NAME?,- Need to wake up in the middle of the night if you're on the support rotation and something breaks (if you're an engineer),0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P248.htm?sort.sortType=RD&sort.ascending=true,Uber
" Sep 11, 2018","""Operations and Logistics Manager - Chicago""",5,"Current Employee - Operations and Logistics Manager in Chicago, IL","Great and supportive community really focused on helping you achieve your personal and professional goals. So much focused on individual growth, it's really inspiring.",Some ambiguity with assigned projects but only because these are problems no one has solved before and allows you to think critically for yourself!,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P248.htm?sort.sortType=RD&sort.ascending=true,Uber
" Sep 11, 2018","""Software Engineer""",5,Current Employee - Anonymous Employee,"Working in Freight. The whole team is enthusiastic on the things we are building. Move fast. I learned a lot from here.
Compensation is competitive.
Talented engineers.","No 401k match.
Catering food is OK.",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P248.htm?sort.sortType=RD&sort.ascending=true,Uber
" Sep 11, 2018","""Good""",5,Current Employee - Anonymous Employee in Hyderabad (India),"Employee benefits, cool environment to work and nice team spirit.","Slow growth, however, if you have skills you will definitely be valued",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P248.htm?sort.sortType=RD&sort.ascending=true,Uber
" Sep 12, 2018","""Amazing place to work""",5,Current Employee - Courier Operations Expert in Rome (Italy),"Great environment, encouraging self-enhancement every day, responsibility and committment from day one","Staffing is strongly linked to compelling needs and hiring is not completely allocated to regional teams. Sometimes there is the need to cover temporary vacancies, with increased workload",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P248.htm?sort.sortType=RD&sort.ascending=true,Uber
" Sep 12, 2018","""Do not Consider this Company.""",1,Current Employee - Customer Service in Pune (India),It gives you good offer.,It doesn't give you support and does not care for it's customers.,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P248.htm?sort.sortType=RD&sort.ascending=true,Uber
" Sep 15, 2018","""Uber is a great place to grow""",5,Current Employee - Manager,#NAME?,#NAME?,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P248.htm?sort.sortType=RD&sort.ascending=true,Uber
" Sep 16, 2018","""Uber Expert""",4,Current Employee - Uber Expert in Melbourne (Australia),"Culture is great, Inclusive nature",they Dont treat Drivers great,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P248.htm?sort.sortType=RD&sort.ascending=true,Uber
" Sep 16, 2018","""Software Engineer Intern""",5,Former Employee - Anonymous Employee,#NAME?,- Sometimes people work long hours and even as an intern I found myself working overtime more than I would've liked,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P249.htm?sort.sortType=RD&sort.ascending=true,Uber
" Sep 17, 2018","""Operations Manager""",4,Current Employee - Anonymous Employee,"Bright Colleagues, Employee empowerment and Mobility","Low Salary, Long hours, Becomes very political",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P249.htm?sort.sortType=RD&sort.ascending=true,Uber
" Sep 17, 2018","""Fast-moving company""",2,Current Employee - Anonymous Employee,You can get to work with smart people.,Salary is not competitive depending on your location.,1,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P249.htm?sort.sortType=RD&sort.ascending=true,Uber
" Sep 18, 2018","""Just OK""",2,Current Employee - Anonymous Employee,People are excited and energetic,"Don't think because they say you have flexible vacation/ time off that you do, pay is not great, massive burn out. To many young, unexperienced & entitled managers.",3,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P249.htm?sort.sortType=RD&sort.ascending=true,Uber
" Sep 18, 2018","""Great people to work with, backed by an interesting job, very happy""",5,"Current Employee - Senior Support Consultant in Limerick, Co. Limerick (Ireland)","Interesting work, excellent benefits and great people",Yet to find a con,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P249.htm?sort.sortType=RD&sort.ascending=true,Uber
" Sep 18, 2018","""High impact product work with strong, healthy culture""",5,"Current Employee - Product Manager in Seattle, WA","High impact, work at global scale in fast-moving environment. Overall very talented colleagues with inclusive, collegial culture äóñ way more than expected and certainly very different from reputation acquired in 2017. Generally a fair amount of autonomy available even amidst highly-coordinated cross-functional efforts.","Uber is a large company that hasn't yet figured out some of its processes. There is a surprising amount of hierarchy and a little disorganization (this isn't more, however, than at other companies, regardless of maturity). In the last three months there has continued to be some churn at executive leadership team level and, with new hires, the future is a bit unknown",5,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P249.htm?sort.sortType=RD&sort.ascending=true,Uber
" Sep 18, 2018","""Customer Success Manager""",2,"Current Employee - Customer Success Manager in New York, NY",Awesome benefits and office space.,"NY office is in an inconvenient location. Very bureaucratic and political culture. Must stay in same role for 1 year before switching positions, regardless of performance. Low pay compared to comparable positions and companies.",3,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P249.htm?sort.sortType=RD&sort.ascending=true,Uber
" Sep 19, 2018","""Uber junior developer""",5,Former Employee - Anonymous Employee,Great environment with great team. Awesome boss,Could get too boring sometime,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P249.htm?sort.sortType=RD&sort.ascending=true,Uber
" Sep 19, 2018","""Best. Job. Ever.""",5,"Current Employee - Anonymous Employee in London, England (UK)","Smart, agile, hard working, kind, diverse, funny, HUMAN colleagues. Empowering environment, flexible and adult approach to getting the job done when and where works for you.",Desperately need more senior women,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P249.htm?sort.sortType=RD&sort.ascending=true,Uber
" Sep 19, 2018","""Horrendous company""",1,"Former Employee - Anonymous Employee in London, England (UK)",Œ£250 Uber credits and Mac laptop,"Sexist, backstabbing environment, poor pay, work 24/7. Hated every minute couldnäó»t wait to leave",7,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P249.htm?sort.sortType=RD&sort.ascending=true,Uber
" Sep 20, 2018","""software""",5,Current Employee - Anonymous Employee,Global impact at work. New technologies.,amount of hierarchy and a little disorganization,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P250.htm?sort.sortType=RD&sort.ascending=true,Uber
" Sep 20, 2018","""Marketing Manager""",4,Current Employee - Anonymous Employee,Incredible to be part of a company that is changing the way people move.,"Too many cooks in the kitchen, which makes everything more difficult than it needs to be. Also, no clear guidance on how to grow within the company- it often feels like you're walking in the dark and not sure whether or you'll be one of the ""lucky"" ones that gets promoted.",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P250.htm?sort.sortType=RD&sort.ascending=true,Uber
" Sep 24, 2018","""Uber Expert""",5,"Former Employee - Anonymous Employee in Seattle, WA",#NAME?,"-Culture promotes cutthroat individualism
-You have to be prepared to defend your company when you tell people who you work for.
-Constantly have to explain that you don't drive.",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P250.htm?sort.sortType=RD&sort.ascending=true,Uber
" Sep 24, 2018","""CSR""",4,Former Employee - CSR in Lisbon (Portugal),"Nice pay, nice company few advantages.",Too much differences made between employees.,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P250.htm?sort.sortType=RD&sort.ascending=true,Uber
" Sep 24, 2018","""Inspiring""",5,"Current Employee - Product Manager in San Francisco, CA",Believe in the mission and vision of the company. We're on a great track and have an amazing leadership team.,Work life balance & comp could be better,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P250.htm?sort.sortType=RD&sort.ascending=true,Uber
" Sep 25, 2018","""Cool place to be if you want to be the change in the world you want to see""",5,Current Employee - Marketing Manager in Buenos Aires (Argentina),It's a startup like environment with all the perks of a big company.,"Sometimes a little bit desorganized, a company that's still learning to prioritize.",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P250.htm?sort.sortType=RD&sort.ascending=true,Uber
" Sep 26, 2018","""Great company!""",5,Current Employee - Marketing Associate in Kiev (Ukraine),#NAME?,i didnt find any cons,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P250.htm?sort.sortType=RD&sort.ascending=true,Uber
" Sep 26, 2018","""Bien""",4,Former Employee - Anonymous Employee in Paris (France),"- opportunití© de se dí©velopper
-managers sont toujours íæ l'í©coute
-une bonne ambiance
-une cantine íæ votre dispo (petit dej,dej, goíéter)",- í©normí©ment de travail ( 45- 50h par semaine ),0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P250.htm?sort.sortType=RD&sort.ascending=true,Uber
" Sep 26, 2018","""NA""",4,Former Employee - Anonymous Employee,"Great startup working environmeny with great flexibility, free lunch and pretty good benefits","Culture unawareness, better understanding from management",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P250.htm?sort.sortType=RD&sort.ascending=true,Uber
" Sep 27, 2018","""Good, not great""",4,Former Employee - Anonymous Employee,#NAME?,#NAME?,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P250.htm?sort.sortType=RD&sort.ascending=true,Uber
" Sep 30, 2018","""Good Place to work""",4,"Current Employee - Anonymous Employee in San Francisco, CA",Great people and good perks,Management sometimes lack 'management experience',1,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P251.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 1, 2018","""field service technician""",5,Current Employee - Anonymous Employee,learning opportunities are better with days,"No disadvantages, its an amazing environment to work on",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P251.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 1, 2018","""BEST COMPANY EVER""",5,"Current Employee - Community Operations Specialist in Manila, Manila (Philippines)",#NAME?,You will never want to leave this company. :),0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P251.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 2, 2018","""Not the company they write about in the news""",5,Current Employee - Android Engineer in Amsterdam (Netherlands),"After all previous scandals and rumors about the toxic environment I was, of course, cautious when joining the company. I don't know if it is the new CEO, some HR efforts or something else but Uber turned out to be a very friendly and calm (but not relaxed) company.
All in all:
- Friendly environment. People are not taking things for granted and I feel that new ideas are welcomed.
- Diverse team.
- Office facilities are great.
- Great benefits and compensation (at least for Amsterdam).
- There is a career path - requirements are defined and promotions are regular.
- Non-mandatory business trips to US.",#NAME?,2,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P251.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 2, 2018","""Great place to work!""",5,"Current Employee - Manager- Driver Operations in Gurgaon, Haryana (India)","1. Challenging work environment
2. Extremely smart colleagues to learn from
3. One can see the result of initiatives immediately on the ground",Work life balance can suffer if one is not able to manage time,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P251.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 2, 2018","""Place to learn and improvise""",5,Current Employee - Anonymous Employee,"Good learning curve, Lots of opportunities",Worklife balance is challenging to maintain. But not impossible.,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P251.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 2, 2018","""inspiring company, moving in the right direction""",5,"Current Employee - Marketing in San Francisco, CA","innovative and open culture, smart colleagues, everyone is invested in their work as well as the work happening around them",interview process is tough but they want to hire the best,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P251.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 2, 2018","""Data Analyst""",5,Current Employee - Anonymous Employee,"Personal growth, learning from others and challenging projects.",Low visibility on a clear growth career. Basically you need to find it by yourself.,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P251.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 2, 2018","""Onboarding Recruiter""",3,"Current Employee - Recruiter in San Francisco, CA",Good Growth Company Outings Training program,"Under Contract, Management was not up to par.",1,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P251.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 2, 2018","""The Uber Recruiter is extremly terrible""",1,Former Employee - Anonymous Employee,The recruiter appears nice.,"The HR just asked the most basic questions such as education background and some simple questions such as linux comand lines, and rejected the candidate with strong background.",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P251.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 2, 2018","""Super Fast and Energetic Company""",5,Current Employee - Anonymous Employee in New Delhi (India),"Great Learning Curve
Very Global outlook
Great Workplace",Work delivery can get ambiguous,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P252.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 3, 2018","""Rollercoaster Live ride""",5,Current Employee - Anonymous Employee in New Delhi (India),"Strong ownership given for your role
Young and super-energetic employees
Strongly connected to all stakeholders",Simultaneous many things happening across globe,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P252.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 3, 2018","""Slowly moving from slightly above average to hell in a hand basket.""",3,"Current Employee - Customer Service Representative in Phoenix, AZ","The benefits are amazing, yet the pay is offensive.
Catered meals, unlimited snacks, and monthly Uber credits are absolutely a money saver.
Very relaxed atmosphere, however it is slowly moving towards micromanaging more and more.","Pay is offensive until you are an L3 role or higher, which takes 3+ years to do from an entry level position.
Extremely unorganized due to rapid growth.
A large portion of management is incompetent and very under qualified.",3,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P252.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 3, 2018","""Customer support representative""",4,Former Employee - Anonymous Employee,Work at home position; really great team and support from the management.,Some people may be dissuaded by the fast pace atmosphere which has lots of ongoing changes.,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P252.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 3, 2018","""Public Policy Associate""",4,Current Employee - Anonymous Employee,A very liberal culture and open to new ideas,Lower perks in comparison with other tech companies,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P252.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 4, 2018","""Impactful work that is literally building the future""",5,Current Employee - Anonymous Employee,"- Challenging and meaningful work that makes a difference in the real physical world
- There are no weak links here; everyone that I've worked with at Uber is extremely smart and competent
- Room for growth everywhere
- Fun environment",None that I could think of,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P252.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 5, 2018","""Operations & Logistics Manager""",5,"Current Employee - Operations & Logistics Manager in Miami, FL",Fantastic work culture mission-driven in pioneering the future of mobility,"Not very structured, open floor plan",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P252.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 5, 2018","""Marketing Manager""",3,"Current Employee - Marketing Manager in Ecatepec, Mí©xico (Mexico)",Good benefits and the salary is not that bad,Poor career path and growing opportunities,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P252.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 5, 2018","""Good benefits, can be difficult to progress, management is a mess""",3,"Current Employee - Customer Service Representative in Limerick, Co. Limerick (Ireland)",#NAME?,"- Management never really seems to know what they're doing
- Major changes are implemented without enough planning
- People are relaxed to the point where it's unprofessional
- It can be difficult to progress if you're not in with the right people
- Although pay and benefits are high for the area, it caps low overall",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P252.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 8, 2018","""Singapore Team""",4,Former Employee - Anonymous Employee,"Great perks for staff, flexible, managers are candid and fun.","Part time employment might not have much meaning, tasked to do mundane things like print documents and data entry.",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P252.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 8, 2018","""Good Company to showcase your skill""",5,"Current Employee - Anonymous Employee in Gurgaon, Haryana (India)",#NAME?,#NAME?,1,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P253.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 8, 2018","""2.0""",3,"Former Employee - Anonymous Employee in San Francisco, CA","Some very nice people.
Very easy hours.
IPO in 2019",Not much gets done anymore. New folks are not great at their jobs.,1,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P253.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 9, 2018","""ok""",3,Current Employee - Anonymous Employee,the location of the office is amazing,salary is not particularly competitive,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P253.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 9, 2018","""Internship review""",4,Former Employee - Anonymous Employee,#NAME?,"- Limited food choice
- I didnt fit into my team, which is sad : (",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P253.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 9, 2018","""So far so good""",5,"Current Employee - Senior Product Manager in San Francisco, CA","Top talent
Extreme transparency
Hard working peers",Folks who have been here longer leave in waves. Their generally subject matter expects and can be very hard to replace.,1,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P253.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 10, 2018","""Great experience! Bes place to work at!""",5,Current Employee - Community Operations Specialist in Mexico City (Mexico),"Uber's culture is amazing! It is all about the people.
Results have an impact in society.
Flexible working hours.
Growth opportunities.
Learning resources.","No cons so far, great experience!",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P253.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 10, 2018","""Uber is awesome!""",5,"Current Employee - Software Engineer II in San Francisco, CA","Excellent Healthcare
Uber Credit
High impact, meaningful work.
Brilliant coworkers
Very fast paced","Very fast paced!
A little chaotic at times
Food is meh",2,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P253.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 10, 2018","""Good)))""",5,Current Employee - Anonymous Employee,Good)) I love it very,äóîäóîäóîäóî no cons as i like it,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P253.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 11, 2018","""Good company to work for, used to be better""",4,"Current Employee - Customer Service Representative in Phoenix, AZ","Benefits are spectacular and begin day one. Uber credits monthly save a lot of money on transportation and food. Catered lunch every day, free snacks, drinks, coffee, cold brew. Ping pong and pool tables, video games, board games in break room. Management can be very friendly and helpful. Pretty good pay for entry level. Good people. Almost impossible to get fired (could also be a con, there's many people here that shouldn't be), attendance is their only concern.","They are slowly taking away/limiting all the good perks. Sick time and PTO accrue at a snail pace. The flu spreads like wildfire because nobody has enough sick time (however, they did offer free flu shots in the break room, made it very easy to get one). You gotta be friends with someone to get a promotion usually, in other cases they expect Uber to be your only one true passion to get promoted at all, doesn't matter if you're well qualified. Passion &gt; Skills. I was told by management that if I'm not willing to give up family time I am not ready for a promotion, although I've been recognized countless times for my good work and contributions.",3,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P253.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 14, 2018","""Senior Operations & Logistics Manager""",5,Former Employee - Anonymous Employee in Bengaluru (India),#NAME?,"- Over time the org has become slow and less innovative
- Quality of hiring has gone down over the last 6-12 months",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P253.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 14, 2018","""Director""",3,Former Employee - Director in Melbourne (Australia),Innovation and autonomy and distribution,Culture and values and ambiguity,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P254.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 15, 2018","""Terrible Culture and Leadership""",1,"Current Employee - Analyst in Tempe, AZ","Good pay and great benefits.
Health benefits are great as well","Terrible Culture and Leadership
Lack of direction and integrity",1,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P254.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 15, 2018","""Amazing place to work""",4,Current Employee - Anonymous Employee,"Fast-paced, incredible learning. Great place to grow your skillset. Super data-oriented",There are almost no cons. There are small ones but nothing worth pointing out.,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P254.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 15, 2018","""Diverse set of problems to work on; dubious about how much good the business does""",3,Former Employee - Anonymous Employee,Learned a lot; many interesting problems to choose from,Remnants of old engineering culture sometime create a toxic work environment; telling people where you work is not fun,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P254.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 15, 2018","""Great Experience""",5,Current Employee - Operations Associate in Pune (India),#NAME?,#NAME?,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P254.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 16, 2018","""Sr Software Engineer""",5,Current Employee - Anonymous Employee,"Lot of extremely smart people, everything seems to be in constant motion, and you are given a considerable amount of trust and responsibility. There's also a lot of groups that gear towards helping your growth and inclusion.",Work hours can be long,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P254.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 16, 2018","""Copywriter""",5,"Current Employee - Copywriter in Sí£o Paulo, Sí£o Paulo (Brazil)","Impact, work environment, teamwork, benefits.",Too many meetings in a role.,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P254.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 16, 2018","""Account Executive""",5,"Current Employee - Restaurant Partnerships in Austin, TX",Great benefits and an awesome work environment. The best company that I've ever worked for. Lots of internal opportunities for growth. Great work/life balance.,Inconsistencies and poor of communication at times.,2,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P254.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 16, 2018","""I am first person who got score 100 in internal audit in January 2018. Score 100 means no mistake when replying message.""",4,Former Employee - Community Operations Specialist in Jakarta (Indonesia),"Good work environment, casual dress, great bonus and benefits.",Targeted 5 ticket per hour in level 2. Means more complex and harder than level 1 ticket. Shifting start from 5AM.,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P254.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 16, 2018","""City Manager - Uber Eats""",5,"Current Employee - City Manager in Bogotíç, Bogota (Colombia)","Awesome culture, benefits, compensation is very competitive, lots of resources available to achieve targets","Work really hard, travel a lot",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P254.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 16, 2018","""Data Scientist""",5,Current Employee - Anonymous Employee,"Great environment. Great growing opportunities. Truly goal oriented, i.e. you don't have a minimum amount of working hours. When they say that Uber is a customer oriented company, they mean it.",Sometimes it is unorganized. Some areas are obsessed with meeting. So many meetings,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P255.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 16, 2018","""Operations Manager""",5,Former Employee - Anonymous Employee,"Amazing culture, people and job
Great impact in cities around the world
Very creative role
New exiting opportunities every day","Had some difficult days with the press
Long hours sometimes, however enjoyable",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P255.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 17, 2018","""Smart people, great mission, awesome culture""",5,"Current Employee - Software Engineer II in San Francisco, CA","Really intelligent driven coworkers
Compensation is excellent",Private company so compensation isnäó»t cash,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P255.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 18, 2018","""good laugh""",4,Current Employee - Anonymous Employee,"free food, free drinks, free parties","boring work, bad hours and",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P255.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 18, 2018","""Operations coordinator""",4,"Former Employee - Operations Coordinator in San Francisco, CA",Great company. You get a lot of responsibilities and the employees are really nice. It really feels like you are part of the revolution in mobility.,Culture can be a bit rough. There can be a lot of competition between colleagues. It does not always feel like you are valued in the company and feels like you could easily be replaced.,1,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P255.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 19, 2018","""Loving the job and the Uber work environment""",5,Current Employee - Public Policy Manager in Amsterdam (Netherlands),"Highly capable and motivated colleagues, direct impact on the business, reasonably good work-life balance, ownership/responsibilities","Young large corporates don't yet have clear reporting lines. This is positive (more room for initiative, more responsibility) but also means it isn't clear who you should approach with questions or concerns",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P255.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 23, 2018","""Greenlight Expert""",4,Current Employee - Anonymous Employee,"Great team, great atmosphere","not ideal location, better communication",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P255.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 23, 2018","""Going to work first time""",5,Current Employee - Taxi Driver in Murcia (Spain),Good high rated in international market,Have to care with customers,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P255.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 23, 2018","""Uber Expert (Greenlight Hub Expert)""",5,"Current Employee - Uber Expert in Chicago, IL","-The culture is amazing.
-Management is very forward thinking, open minded, and no micro-managing;
-Benefits are AMAZING!! Paternity leave is 6weeks and maternity leave is 4months..wow.
-Health benefits are AMAZING..lol I had a root canal in which insurance covered 90%
-No dress code; no scrutiny about tattoos, piercings etc.
-This company accepts you for you...I love that.
-They're constantly promoting professional development and advertising opportunities to move up and around in the company.",Not sure yet to be honest. I've only been here three months and i'm just so impressed by the way they run this ship.,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P255.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 23, 2018","""Support function""",1,Current Employee - Functional Support in Bengaluru (India),"Spacious work place, free food and transport, good use of technology","Absolutely no work life balance, no time to connect with team members, various medium of communication resulting in more confusion and delay, hell lot of meetings on a daily,weekly & monthly basis, very fast paced work life and aggressive approach, Uber employees expect overnight change/development, employees are paid way less if compared.",3,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P255.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 23, 2018","""Great Company""",5,Current Employee - Anonymous Employee,"Nice co-workers, great bonus about $400/month Uber credits","some ppl in the group doesn't do the job, but the company still pays well.",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P256.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 24, 2018","""Fast paced company""",4,Current Employee - Communications,"Opportunity to learn a lot. They say 2 years at Uber is equivalent to 5 years in another company, well its actually true. The company is super fast paced and is full of very many young people who are very energetic and enthusiastic to get the job done. Great flex time and they give you cool benefits such as payments for massages, fit bits, yoga, the gym and anything that you do towards relieving stress.","Because the company is fast paced and has so many super excited young people, sometimes it feels like you are on steroids everyday. The company also has lean teams so this means that one person does the work of about 3-5 people this can lead to burn out . One has to set their boundaries early enough and strike a work life balance. Wouldn't recommend to individuals who have large families and or have FOMO - they may find it hard to say no or draw boundaries with their work.",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P256.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 25, 2018","""In person Expert""",5,"Current Employee - Anonymous Employee in San Francisco, CA","Excellent benefits, great staff, welcoming environment",I have no cons to report.,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P256.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 25, 2018","""Brand Ambassador Fun""",5,"Former Employee - Brand Ambassador in Manchester, England (UK)",Such a friendly team to work with & gain lots of experience! Good pay too!,The job role finished too early!,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P256.htm?sort.sortType=RD&sort.ascending=true,Uber
" Oct 26, 2018","""friendly in general but some arent""",3,"Former Employee - Sales Representative in Toronto, ON (Canada)",Upper level seems make sense,Lower level focuses at number not people,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P256.htm?sort.sortType=RD&sort.ascending=true,Uber
